campaign_name,budget,roi,type,target_audience,channel,conversion_rate,revenue,duracion_dias,theme,roi_categoria,conversion_categoria,revenue_categoria,budget_categoria,roi_recalculated,start_month,temporada_inicio,net_profit,conversions,costo_por_conversion,costo_clicks,ingresos_por_click,revenue_per_dollar,efficiency_index
Reactive eco-centric synergy,39225.15,0.28,email,B2B,paid,0.84,127445.11,1,Usuario/Cliente,Bajo,Alta,Poca,Alto,2.2490662240934705,7,Verano,88219.95999999999,107053.8924,0.3664056403800597,47599.26197511153,2.677459790587465,3.2490662240934705,0.23520000000000002
Automated dedicated budgetary management,1436.99,0.14,podcast,B2B,organic,0.87,881768.44,1,Gestión/Management,Bajo,Alta,Mucha,Medio,612.6218345291198,8,Verano,880331.45,767138.5427999999,0.0018731818567674764,1252.2220064024432,704.1630281943906,613.6218345291198,0.1218
Multi-channeled coherent moderator,11007.95,0.79,podcast,B2C,referral,0.81,680150.2,1,Red/Conectividad,Medio,Alta,Media,Alto,60.787181082762906,8,Verano,669142.25,550921.662,0.01998097145071054,9063.122391708042,75.04590257131223,61.787181082762906,0.6399
Synergized bottom-line paradigm,94432.87,0.63,social media,B2C,organic,0.2,524902.66,1,Procesos/Metodología,Medio,Baja,Media,Muy Alto,4.55847407793494,12,Invierno,430469.79000000004,104980.532,0.8995274476223838,23029.75298426131,22.792370389674698,5.55847407793494,0.126
Phased attitude-oriented standardization,87100.53,0.53,podcast,B2B,referral,0.32,959625.18,1,Procesos/Metodología,Medio,Baja,Mucha,Muy Alto,10.017443636680513,7,Verano,872524.65,307080.0576,0.28364111522167434,30654.53310618849,31.304511364626602,11.017443636680513,0.1696
Open-architected bottom-line algorithm,81473.25,0.96,webinar,B2C,paid,0.37,471361.8,1,Arquitectura/Infraestructura,Medio,Baja,Media,Muy Alto,4.785479283077574,11,Otoño,389888.55,174403.86599999998,0.46715277515694525,36444.38846840847,12.933727792101553,5.785479283077574,0.35519999999999996
Open-source homogeneous product,89921.79,0.79,webinar,B2B,organic,0.51,423523.6,1,Productos/Servicios,Medio,Media,Media,Muy Alto,3.7099106901675336,5,Primavera,333601.81,215997.036,0.41631029603572894,58221.626890496904,7.274334686603007,4.709910690167534,0.40290000000000004
Reduced tertiary implementation,93538.7,0.83,email,B2B,organic,0.4,949355.73,1,Productos/Servicios,Medio,Baja,Mucha,Muy Alto,9.14933637093524,8,Verano,855817.03,379742.292,0.24632152375590546,41504.90009377401,22.8733409273381,10.149336370935238,0.332
Proactive incremental framework,96760.38,0.12,email,B2B,referral,0.33,353251.17,1,Arquitectura/Infraestructura,Bajo,Baja,Poca,Muy Alto,2.6507832027943667,12,Invierno,256490.78999999998,116572.8861,0.8300419011415383,43976.77108301908,8.032676372104142,3.6507832027943667,0.0396
Quality-focused hybrid policy,90020.46,0.55,social media,B2C,promotion,0.9,766391.61,1,Gestión/Management,Medio,Alta,Mucha,Muy Alto,7.513526924879077,1,Invierno,676371.15,689752.449,0.13051125824998702,91801.42107644086,8.34836324986564,8.513526924879077,0.49500000000000005
Progressive 24hour utilization,14495.84,0.3,podcast,B2C,referral,0.56,105658.26,1,Innovación/Generacional,Bajo,Media,Poca,Alto,6.288867702734025,11,Otoño,91162.42,59168.6256,0.2449920013014465,9408.470395120095,11.23012089773933,7.288867702734025,0.168
Organized coherent utilization,7889.64,0.52,email,B2C,referral,0.56,160161.3,1,Arquitectura/Infraestructura,Medio,Media,Poca,Medio,19.30020381158075,9,Otoño,152271.65999999997,89690.32800000001,0.08796533780097225,4647.118179455851,34.46464966353705,20.300203811580754,0.2912
Versatile user-facing benchmark,53658.92,0.9,social media,B2B,promotion,0.0,761292.13,1,Usuario/Cliente,Medio,Baja,Mucha,Muy Alto,13.187615591219503,9,Otoño,707633.21,0.0,0.1880669593523614,0.0,19.67016197085956,14.187615591219503,0.0
Configurable client-driven migration,21172.32,0.16,social media,B2C,referral,0.32,972694.3,1,Usuario/Cliente,Bajo,Baja,Mucha,Alto,44.94179097992096,12,Invierno,951521.9800000001,311262.17600000004,0.06802085711821278,6925.896125035724,140.44309681225297,45.94179097992096,0.0512
Public-key fresh-thinking intranet,88296.95,0.19,webinar,B2C,referral,0.13,928231.8,1,Usuario/Cliente,Bajo,Baja,Mucha,Muy Alto,9.51261453538316,7,Verano,839934.8500000001,120670.134,0.7317216536777857,12685.275278542496,73.17395796448584,10.51261453538316,0.0247
Self-enabling bandwidth-monitored array,42970.96,0.84,webinar,B2C,referral,0.68,345521.31,1,Red/Conectividad,Medio,Media,Poca,Alto,7.040809653775479,9,Otoño,302550.35,234954.49080000003,0.18289056682290916,33370.37959462671,10.354131843787469,8.04080965377548,0.5712
Profound disintermediate analyzer,49418.2,0.4,social media,B2B,paid,0.83,917197.39,1,Datos/Análisis,Bajo,Alta,Mucha,Alto,17.559910923505917,12,Invierno,867779.1900000001,761273.8337,0.06491514329320104,43352.94393099393,21.15651918494689,18.559910923505917,0.332
Multi-tiered multi-tasking support,3809.12,0.22,webinar,B2C,referral,0.2,573889.99,1,Arquitectura/Infraestructura,Bajo,Baja,Media,Medio,149.66209255681102,10,Otoño,570080.87,114777.998,0.03318684823201046,766.9142936540916,748.3104627840551,150.66209255681102,0.044000000000000004
Triple-buffered next generation moderator,96955.19,0.51,webinar,B2B,promotion,0.51,605117.55,1,Innovación/Generacional,Medio,Media,Media,Muy Alto,5.2412084386612,7,Verano,508162.36000000004,308609.95050000004,0.3141674137302322,58881.44959539722,10.276879291492548,6.2412084386612,0.2601
Synergistic needs-based framework,22787.98,0.41,webinar,B2C,organic,0.29,940147.71,1,Arquitectura/Infraestructura,Bajo,Baja,Mucha,Alto,40.25629871537539,10,Otoño,917359.73,272642.83589999995,0.08358180373519217,6772.675198673132,138.81482315646687,41.25629871537539,0.11889999999999998
Horizontal national alliance,59550.27,0.47,social media,B2C,referral,0.42,345405.0,1,Procesos/Metodología,Bajo,Media,Poca,Muy Alto,4.800225590916717,12,Invierno,285854.73,145070.1,0.41049306507681455,30221.517145883852,11.429108549801706,5.800225590916717,0.1974
Team-oriented mobile contingency,55219.7,0.97,podcast,B2B,promotion,0.64,643859.1,1,Usuario/Cliente,Medio,Media,Media,Muy Alto,10.659952879135528,3,Primavera,588639.4,412069.824,0.13400568734681237,38655.87668839836,16.65617637364926,11.659952879135526,0.6208
Persistent grid-enabled contingency,38978.72,0.1,podcast,B2C,organic,0.25,730692.49,1,Red/Conectividad,Bajo,Baja,Mucha,Alto,17.745933422133923,10,Otoño,691713.77,182673.1225,0.21337961198971678,10293.801861792053,70.9837336885357,18.745933422133923,0.025
Reactive real-time array,77106.38,0.34,podcast,B2C,promotion,0.39,187751.15,1,Procesos/Metodología,Bajo,Baja,Poca,Muy Alto,1.4349625802689736,6,Verano,110644.76999999999,73222.9485,1.053035715981855,51027.77557187231,3.679391231458907,2.434962580268974,0.13260000000000002
Programmable asynchronous encryption,16485.72,0.89,podcast,B2B,referral,0.41,9714.17,1,Seguridad,Medio,Media,Poca,Alto,-0.4107524572781778,1,Invierno,-6771.550000000001,3982.8097,4.139218602385146,-9696.374615484488,-1.0018352616540922,0.5892475427218222,0.3649
Object-based web-enabled intranet,32297.26,0.93,webinar,B2B,promotion,0.17,919995.28,1,Red/Conectividad,Medio,Baja,Mucha,Alto,27.485242401367795,6,Verano,887698.02,156399.1976,0.20650527941071736,5690.2971898918695,161.67789647863407,28.485242401367795,0.15810000000000002
Universal exuding artificial intelligence,80372.5,0.3,webinar,B2B,paid,0.3,260204.2,1,Datos/Análisis,Bajo,Baja,Poca,Muy Alto,2.2374779930946533,4,Primavera,179831.7,78061.26,1.0296080283613154,34888.05710756223,7.458259976982179,3.2374779930946533,0.09
Cross-group bandwidth-monitored time-frame,51871.97,0.56,email,B2B,paid,0.55,389969.52,1,Red/Conectividad,Medio,Media,Media,Muy Alto,6.517923842105863,11,Otoño,338097.55000000005,214483.23600000003,0.24184626718332428,32906.68028589654,11.850770622010659,7.517923842105862,0.30800000000000005
Customer-focused web-enabled framework,3162.85,0.27,social media,B2B,organic,0.71,625063.38,1,Usuario/Cliente,Bajo,Alta,Media,Medio,196.62662788308015,1,Invierno,621900.53,443794.9998,0.007126826578544971,2257.0442496928404,276.9389125113805,197.62662788308015,0.1917
Synergized local emulation,1793.79,0.28,webinar,B2B,promotion,0.3,441129.4,1,Procesos/Metodología,Bajo,Baja,Media,Medio,244.92031397209263,4,Primavera,439335.61000000004,132338.82,0.01355452617757964,540.3341921857871,816.4010465736421,245.92031397209263,0.084
Multi-tiered object-oriented knowledge user,52804.87,0.0,email,B2C,paid,0.25,880106.4,1,Usuario/Cliente,Pérdida,Baja,Mucha,Muy Alto,15.667144526631729,4,Primavera,827301.53,220026.6,0.23999311901379197,14043.822703364274,62.668578106526915,16.667144526631727,0.0
Multi-lateral mission-critical productivity,71940.27,0.84,social media,B2B,referral,0.73,720494.61,1,Productos/Servicios,Medio,Alta,Mucha,Muy Alto,9.01517800808921,4,Primavera,648554.34,525961.0653,0.1367786985505598,58341.72823077498,12.349558915190698,10.01517800808921,0.6132
Re-contextualized reciprocal secured line,83645.54,0.58,social media,B2B,referral,0.27,607963.82,1,Seguridad,Medio,Baja,Media,Muy Alto,6.268335167661061,3,Primavera,524318.2799999999,164150.2314,0.5095669941285261,26187.213511949187,23.216056176522446,7.2683351676610615,0.1566
Compatible actuating utilization,40895.28,0.84,webinar,B2C,promotion,0.53,322795.47,1,Arquitectura/Infraestructura,Medio,Media,Poca,Alto,6.893220684636465,9,Otoño,281900.18999999994,171081.5991,0.23903961744065788,24818.81937732021,13.006076763465028,7.893220684636466,0.4452
Compatible full-range open system,33898.88,0.5,social media,B2B,referral,0.58,300424.53,1,Tecnología/IT,Bajo,Media,Poca,Alto,7.862373329148339,5,Primavera,266525.65,174246.2274,0.19454584759635374,22162.03938752353,13.555816084738517,8.862373329148339,0.29
Switchable incremental collaboration,46310.28,0.77,webinar,B2B,paid,0.53,486051.65,1,Procesos/Metodología,Medio,Media,Media,Alto,9.49554548147841,3,Primavera,439741.37,257607.37450000003,0.17977078524978327,27129.28656942116,17.916123549959263,10.49554548147841,0.4081
Monitored maximized project,32095.6,0.69,email,B2B,promotion,0.37,442320.4,1,Seguridad,Medio,Baja,Media,Alto,12.781340744525732,5,Primavera,410224.80000000005,163658.548,0.19611319049463885,12804.489863091649,34.54416417439387,13.78134074452573,0.25529999999999997
Compatible grid-enabled info-mediaries,96019.69,0.84,webinar,B2C,organic,0.57,687313.27,1,Red/Conectividad,Medio,Media,Mucha,Muy Alto,6.158045084294691,1,Invierno,591293.5800000001,391768.56389999995,0.2450928911807975,63618.98273514686,10.80358786718367,7.15804508429469,0.47879999999999995
Cloned foreground portal,13908.21,0.54,podcast,B2B,promotion,0.88,816603.99,1,Red/Conectividad,Medio,Alta,Mucha,Alto,57.71380932557102,9,Otoño,802695.78,718611.5112,0.019354282227924322,12451.292326698105,65.58387423360344,58.71380932557101,0.4752
Devolved homogeneous projection,4833.32,0.7,webinar,B2C,promotion,0.22,864437.87,1,Datos/Análisis,Medio,Baja,Mucha,Medio,177.84970786126308,4,Primavera,859604.55,190176.3314,0.025414939726826593,1069.3092144315056,808.4077630057413,178.84970786126308,0.154
Profound non-volatile complexity,28827.53,0.76,social media,B2C,paid,0.94,734015.4,1,Procesos/Metodología,Medio,Alta,Mucha,Alto,24.462306343970504,10,Otoño,705187.87,689974.476,0.04178057450345453,28205.618321432954,26.02373015316011,25.462306343970504,0.7143999999999999
Focused holistic collaboration,89440.32,0.88,email,B2C,promotion,0.85,931725.82,1,Usuario/Cliente,Medio,Alta,Mucha,Muy Alto,9.417290769979356,1,Invierno,842285.5,791966.9469999999,0.11293441012759844,84097.11097852573,11.07916561174042,10.417290769979354,0.748
Optimized zero administration task-force,31564.29,0.77,podcast,B2B,referral,0.83,931183.22,1,Procesos/Metodología,Medio,Alta,Mucha,Alto,28.501161597488807,12,Invierno,899618.9299999999,772882.0726,0.0408397233148606,27117.563961607004,34.338748912637115,29.501161597488807,0.6391
Customizable zero administration application,86492.2,0.38,podcast,B2B,paid,0.23,122398.7,1,Gestión/Management,Bajo,Baja,Poca,Muy Alto,0.4151414809659137,8,Verano,35906.5,28151.701,3.0723614178766674,67812.30566143178,1.8049629607213638,1.4151414809659137,0.0874
Balanced multi-tasking adapter,13945.61,0.63,email,B2B,promotion,0.57,794815.89,1,Procesos/Metodología,Medio,Media,Mucha,Alto,55.993985203945904,7,Verano,780870.28,453045.0573,0.03078194933438026,8090.9593351836265,98.23506176130861,56.9939852039459,0.3591
Ameliorated grid-enabled capability,13105.34,0.37,social media,B2B,paid,0.6,501764.55,1,Procesos/Metodología,Bajo,Media,Media,Alto,37.28703032504307,1,Invierno,488659.20999999996,301058.73,0.04353084197226236,8074.087085390655,62.14505054173845,38.28703032504307,0.222
Monitored full-range matrix,27771.85,0.39,social media,B2B,referral,0.58,673575.17,1,Seguridad,Bajo,Media,Media,Alto,23.253881898397122,9,Otoño,645803.3200000001,390673.59859999997,0.0710870918831524,16800.360486346537,40.092899824822624,24.253881898397122,0.22619999999999998
Multi-tiered empowering adapter,30544.22,0.83,podcast,B2B,organic,0.47,40247.47,1,Arquitectura/Infraestructura,Medio,Media,Poca,Alto,0.3176787621356839,2,Invierno,9703.25,18916.3109,1.6147027907011193,59545.40609775055,0.6759122598631573,1.317678762135684,0.39009999999999995
Re-contextualized mission-critical help-desk,35286.84,0.17,webinar,B2B,paid,0.45,195049.24,1,Gestión/Management,Bajo,Media,Poca,Alto,4.527534911031989,3,Primavera,159762.4,87772.158,0.4020277136173409,19386.30175686344,10.061188691182197,5.527534911031989,0.07650000000000001
Face-to-face foreground service-desk,23254.87,0.66,social media,B2C,promotion,0.59,817356.61,1,Productos/Servicios,Medio,Media,Mucha,Alto,34.147760877614026,3,Primavera,794101.74,482240.39989999996,0.04822256701185188,14122.167530350092,57.8775608095153,35.147760877614026,0.3894
Re-contextualized solution-oriented circuit,29101.58,0.74,email,B2C,referral,0.57,798538.44,1,Productos/Servicios,Medio,Media,Mucha,Alto,26.43969365237214,8,Verano,769436.86,455166.91079999995,0.06393606237512114,17215.286863172973,46.385427460302004,27.439693652372135,0.42179999999999995
Managed didactic system engine,31358.99,0.7,social media,B2C,referral,0.86,378814.53,1,Tecnología/IT,Medio,Alta,Media,Alto,11.079934015732013,7,Verano,347455.54000000004,325780.49580000003,0.096258033873371,29402.74692407334,12.88364420433955,12.079934015732013,0.602
Expanded 4thgeneration groupware,51725.95,0.7,email,B2B,paid,0.72,654019.7,1,Procesos/Metodología,Medio,Alta,Media,Muy Alto,11.643937907375312,4,Primavera,602293.75,470894.18399999995,0.10984622821334315,40441.145233326424,16.17213598246571,12.643937907375312,0.504
Total well-modulated knowledge user,28468.75,0.82,webinar,B2C,organic,0.11,151441.9,1,Usuario/Cliente,Medio,Baja,Poca,Alto,4.319583754116356,8,Verano,122973.15,16658.609,1.7089512095517698,3856.5310799044346,39.268943219239596,5.319583754116356,0.09019999999999999
Polarized high-level ability,8627.43,0.26,email,B2B,promotion,0.75,823000.43,1,Procesos/Metodología,Bajo,Alta,Mucha,Medio,94.3934636386502,9,Otoño,814373.0,617250.3225,0.013977198043505275,6539.121446617429,125.85795151820028,95.39346363865022,0.195
Reduced high-level methodology,92072.41,0.48,email,B2B,organic,0.54,8811.92,1,Procesos/Metodología,Bajo,Media,Poca,Muy Alto,-0.9042935880574865,4,Primavera,-83260.49,4758.4368,19.3492976516994,-5262.048590017763,-1.6746177556620119,0.0957064119425135,0.2592
Robust executive migration,42804.51,0.55,podcast,B2C,organic,0.79,650574.93,1,Gestión/Management,Medio,Alta,Media,Alto,14.198747281536455,1,Invierno,607770.42,513954.19470000005,0.08328467875427187,36197.150671758754,17.973097824729688,15.198747281536455,0.43450000000000005
Inverse background firmware,4270.96,0.64,email,B2B,promotion,0.8,30917.19,1,Procesos/Metodología,Medio,Alta,Poca,Medio,6.238932230692865,9,Otoño,26646.23,24733.752,0.17267740050114516,3964.4206869759814,7.798665288366081,7.238932230692865,0.512
Vision-oriented client-server conglomeration,68514.74,0.1,podcast,B2B,organic,0.75,123066.22,1,Usuario/Cliente,Bajo,Alta,Poca,Muy Alto,0.7962006423727215,8,Verano,54551.479999999996,92299.66500000001,0.742307569588687,115925.1325456633,1.061600856496962,1.7962006423727215,0.07500000000000001
Reduced motivating analyzer,76849.0,0.72,webinar,B2C,promotion,0.45,453670.5,1,Datos/Análisis,Medio,Media,Media,Muy Alto,4.903401475621023,7,Verano,376821.5,204151.725,0.3764308138958904,41634.71541439382,10.896447723602273,5.903401475621023,0.324
Focused empowering capacity,74278.5,0.3,social media,B2B,promotion,0.12,863407.86,1,Usuario/Cliente,Bajo,Baja,Mucha,Muy Alto,10.623926977523778,5,Primavera,789129.36,103608.9432,0.7169120512755119,9752.414848031,88.53272481269815,11.623926977523778,0.036
Front-line multi-tasking moderator,21674.14,0.75,podcast,B2B,promotion,0.65,917565.26,1,Procesos/Metodología,Medio,Media,Mucha,Alto,41.33456367818977,1,Invierno,895891.12,596417.419,0.03634055496960594,14429.024185265573,63.591636427984255,42.334563678189774,0.48750000000000004
Realigned 24/7 hub,72864.67,0.16,social media,B2C,referral,0.7,360392.7,1,Red/Conectividad,Bajo,Media,Media,Muy Alto,3.9460554751706147,9,Otoño,287528.03,252274.88999999998,0.2888304499904846,63930.90304669182,5.637222107386593,4.946055475170614,0.11199999999999999
De-engineered 6thgeneration parallelism,47218.62,0.24,podcast,B2B,referral,0.96,931639.51,1,Procesos/Metodología,Bajo,Alta,Mucha,Alto,18.73034175924667,1,Invierno,884420.89,894373.9296,0.0527951659113298,47750.00590464247,19.510772665881948,19.73034175924667,0.2304
Mandatory 3rdgeneration matrices,29709.16,0.86,social media,B2C,referral,0.12,811850.37,1,Procesos/Metodología,Medio,Baja,Mucha,Alto,26.326601290645712,7,Verano,782141.21,97422.0444,0.3049531569879476,3700.517333189366,219.3883440887143,27.326601290645712,0.1032
Compatible full-range toolset,55196.85,0.9,podcast,B2B,promotion,0.4,561046.37,1,Arquitectura/Infraestructura,Medio,Baja,Media,Muy Alto,9.164463551815004,1,Invierno,505849.52,224418.548,0.24595493773536042,24487.90883734317,22.91115887953751,10.164463551815004,0.36000000000000004
Switchable 3rdgeneration projection,72566.45,0.12,podcast,B2C,referral,0.33,713030.96,1,Datos/Análisis,Bajo,Baja,Mucha,Muy Alto,8.825903843994023,7,Verano,640464.51,235300.2168,0.30839941835531703,26660.183586763233,26.745163163618255,9.825903843994022,0.0396
